NameSet,Number,GivenName,MiddleInitial,Surname,StreetAddress,City,StateFull,ZipCode,Country,CountryFull,EmailAddress,TelephoneNumber,TelephoneCountryCode,Birthday,Age,NationalID,Company,Vehicle,Domain,GUID,Latitude,Longitude,Title
Austrian,1468,Ylvie,K,Augustin,Armin-Schön-Platz 9/2,Weitra,Vorarlberg,5206,AT,Austria,langangelina@leonhartsberger.org,977-370-5762x36700,43,12/26/1935,89,309-45-0206,Sammer Ltd,K-7821-YD,achleitner-ullmann.com,f495648b-b508-48d3-995e-e517569015e6,-13.6747165,-36.22466,Prof.
Austrian,1469,Aylin,U,Stockhammer,Niederlplatz 6/7,Stadtschlaining,Kärnten,8386,AT,Austria,lorenzoschueller@vogl.co.at,597-960-2569x914,43,12/04/1978,46,922-95-1181,"Klingler, Stückler and Baumann",B-46152-XB,kroell.org,3e73a454-da21-43e2-bae2-9e20c5d4b8cc,33.143105,1.077506,Univ.Prof.
Austrian,1470,Jessica,F,Kaltenbrunner,Köckring 59,Kindberg,Oberösterreich,1326,AT,Austria,zbichler@gmx.at,+1-931-770-5149x9351,43,02/15/1964,60,281-71-7403,Hübner-Wiesner,K-51874-DS,wagner-weber.com,141e920a-7786-4a52-a7a9-f678257469aa,15.1635175,140.658765,Dr.
Austrian,1471,Eduard,W,Zotter,Melisa-Friedrich-Gasse 0/8,Groß-Enzersdorf,Tirol,8923,AT,Austria,thalhammermiriam@schoepf-spindler.net,125.819.9510,43,04/12/1938,86,363-67-4813,Sonnleitner-Göschl,V-85974-HI,lamprecht.at,5a5f85fb-f72d-47db-a591-49dbd64b86c7,-89.773989,-36.5243,Frau
Austrian,1472,Katja,J,Nöbauer,Clarissa-Kaspar-Weg 36,Melk,Burgenland,2498,AT,Austria,steven50@hauser.org,634.474.8897,43,07/03/1976,48,923-23-6186,Huemer-Müllner,B-69281-TD,rauch.com,7288ceca-63ae-44c7-9539-3b92d44e8a98,-70.910701,-124.291157,Univ.Prof.
Austrian,1473,Nika,C,Mayrhofer,Erik-Stern-Ring 16,Zell am See,Kärnten,4621,AT,Austria,clairehaberl@gmx.at,(282)759-2755x72978,43,07/02/1958,66,685-07-1434,"Jahn, Jöbstl and Rohrer",S-86255-RD,beck.co.at,092f983e-2590-4107-b8fd-9ce08a6d6f89,-30.710806,-57.742478,Dr.
Austrian,1474,Evelyn,K,Stifter,Seilerring 6,Heidenreichstein,Salzburg,7246,AT,Austria,ufranz@chello.at,482.471.8250,43,02/09/1980,44,568-81-3898,Holzinger Ltd,K-90475-VH,fischer.net,7d8bc767-eeac-4e05-9855-fa2e7248733d,30.7746965,37.861342,Herr
Austrian,1475,Simon,D,Köll,Voglweg 5,Wilhelmsburg,Oberösterreich,5807,AT,Austria,hstifter@gmx.at,(749)798-6889x4369,43,08/21/1968,56,417-09-6768,"Sigl, Puntigam and Seiser",S-84316-XD,knoll-reich.co.at,a852cf44-5488-4521-b0ee-7f23e8968921,-63.462414,-34.534227,Univ.Prof.
Austrian,1476,Ella,Y,Pirker,Zöhrerstraße 0,Gleisdorf,Steiermark,9946,AT,Austria,ericmairhofer@kabsi.at,+1-643-740-3208x1059,43,02/12/1985,39,863-15-2117,"Mitteregger, Sonnleitner and Rinner",L-33199-GH,frick-kalcher.net,c258f8b3-2df4-41be-85ba-c1cc46a25514,-62.3410775,63.664317,Herr
Austrian,1477,Diana,Y,Stangl,Lamplgasse 72,Kindberg,Vorarlberg,3230,AT,Austria,paulinahammer@gmx.at,+1-808-627-4262x135,43,03/02/1968,56,786-56-9303,Klaus PLC,O-5591-DY,ringhofer.net,badf5fa6-01fe-4619-b2d4-aee0dd3ef83f,-7.40763,17.704201,Univ.Prof.
Austrian,1478,Zoe,Y,Ecker,Braunring 968,Landeck,Steiermark,4651,AT,Austria,listemely@klausner-fleck.net,(120)663-0092x3131,43,06/28/1948,76,135-17-9050,"Hinterleitner, Adler and Fercher",O-40379-QR,poell.org,de862940-022f-4f5e-a27b-6546bd03c06a,-11.8798115,-52.650383,Univ.Prof.
Austrian,1479,Marlene,I,Bitschnau,Wechselbergerstr. 0/9,Attnang-Puchheim,Vorarlberg,7360,AT,Austria,juna01@huber-kastner.com,+1-811-204-1239x955,43,03/23/2000,24,230-42-5470,Fürst-Ecker,T-16770-RZ,sonnleitner.org,8fa14496-ee15-4b5e-ae64-e34f20e4801e,-50.0901595,67.70665,Ing.
Austrian,1480,Pascal,C,Wenzl,Philippa-Eichinger-Weg 843,Laakirchen,Salzburg,7934,AT,Austria,felix30@obermueller.at,(555)724-0841,43,10/14/1969,55,939-24-6534,"Wenger, Resch and Kloiber",V-25703-YI,klammer.co.at,27d09f97-b85a-4fd3-9848-0a20dedfe796,-13.1630915,158.688034,Univ.Prof.
Austrian,1481,Maya,V,Riedl,Brennerweg 4,Zwettl,Salzburg,8978,AT,Austria,wilfingerpaulina@scherz-gross.net,370-860-8710x17073,43,10/26/1999,25,353-44-4672,Hofmann LLC,T-7892-YR,pfeifer.com,79a594f3-5610-466e-bf66-da89e885f027,-30.941976,160.911512,Dr.
Austrian,1482,Sophia,T,Luger,Stadlbauerplatz 72,Mistelbach an der Zaya,Vorarlberg,7491,AT,Austria,rebecca32@neumann.org,0910081454,43,03/03/1952,72,126-73-1594,Haid-Roth,T-77756-PX,niederl.org,3fe020f7-da18-489e-8765-80db2da68ef4,6.4210925,-179.096588,Dr.
Austrian,1483,Janine,C,Wiesbauer,Maja-Strauß-Platz 9,Heidenreichstein,Tirol,7813,AT,Austria,boeschandjelina@kabsi.at,5890001030,43,11/09/2002,22,395-61-4468,Veit-Biedermann,N-58134-EG,lammer-pilz.com,63d0d8b0-0373-40bc-9a64-35c25b5861a5,-38.105,-127.861892,Dr.
Austrian,1484,Denise,T,Kloiber,Erina-Grundner-Platz 09,Ebreichsdorf,Oberösterreich,4388,AT,Austria,cgaertner@kabsi.at,295.764.3717x990,43,09/12/1978,46,118-34-5221,Prenner-Baumgartner,W-68766-UN,ackerl.org,c7709f6b-9b2c-4a15-9a4e-e8c3fc13ed52,-64.168507,176.011254,Herr
Austrian,1485,Romy,O,Grundner,Ralph-Eichhorn-Gasse 8/6,Traun,Oberösterreich,8171,AT,Austria,nina70@chello.at,+1-595-225-0506,43,03/31/1978,46,938-79-7840,"Heger, Klotz and Kofler",W-3239-SK,reisinger.org,5a563a6a-1ec4-4e31-92a2-fe72beb408b1,-86.936445,-67.816292,Dr.
Austrian,1486,Anita,L,Stütz,Prinzgasse 75,Ybbs an der Donau,Niederösterreich,1034,AT,Austria,lleber@larcher.net,+1-981-084-5347,43,03/11/1941,83,938-67-0560,"Rabitsch, Hofstetter and Mayrhofer",N-35625-MH,jandl-lampl.org,f4e751c7-22f9-42a1-a78a-651f2de5d612,-43.756604,-179.805693,Dr.
Austrian,1487,Kristina,U,Berner,Kammererstr. 1,Mürzzuschlag,Niederösterreich,7990,AT,Austria,neumuellerseverin@chello.at,074.702.6792x753,43,06/08/1945,79,086-08-4204,Friedrich Ltd,B-74229-BY,karrer.at,38cd9b2b-c176-4168-a565-33fec9b9d94d,84.500846,159.301349,Dipl.-Ing.
Austrian,1488,Jonas,V,Grünwald,Lucia-Stelzer-Platz 0,Schwaz,Kärnten,2333,AT,Austria,eberlluise@gmx.at,442.986.2778x4101,43,05/12/1959,65,139-28-1011,Marx and Sons,W-47109-IY,redl.net,dc99c1b8-f161-4440-b724-cdae8141bde4,-52.7334015,-73.313387,Dipl.-Ing.
Austrian,1489,Timon,K,Oberndorfer,Mia-Doppler-Ring 2,Wolfsberg,Salzburg,3668,AT,Austria,kurzmannfilip@gmx.at,+1-335-457-2941x63492,43,04/05/1971,53,953-18-5938,"Steinwender, Wöhrer and Vogl",L-82906-NR,sorger-haeusler.net,f99cab7a-dfb1-4013-bef9-e2ad04066dcb,76.874637,78.36404,Ing.
Austrian,1490,Theodor,E,Wittmann,Vincent-Reinbacher-Ring 558,Lienz,Steiermark,6110,AT,Austria,lisa-marieschrittwieser@enzinger.at,892-341-7986,43,10/13/1978,46,737-89-1319,Hafner-Wachter,W-11595-DB,kuhn-kohler.org,bda9a04b-1396-47e5-81bf-722f14fe3702,-58.698239,-49.773037,Prof.
Austrian,1491,Steven,U,Schwaighofer,Seidlweg 784,Raabs an der Thaya,Tirol,2000,AT,Austria,raffaelaobermueller@kuhn-stelzer.co.at,593.052.4534x7764,43,08/26/1984,40,800-52-2560,Stock Inc,L-70564-TZ,zoehrer.org,85b58957-73dd-4014-99cf-1a086f9cf880,-85.727165,-18.417086,Dipl.-Ing.
Austrian,1492,Aron,C,Schuller,Sophia-Hofbauer-Ring 012,Mariazell,Salzburg,7573,AT,Austria,adecker@spitzer.co.at,1802397993,43,09/03/1949,75,120-94-8063,Luttenberger LLC,N-95588-CO,eibl.co.at,b26e7d50-7918-46c8-9f48-d97c0b63ade3,37.7949405,-100.749031,Prof.
Austrian,1493,Melanie,T,Meindl,Koppensteinerplatz 8/5,Innsbruck,Steiermark,6855,AT,Austria,victoria49@hoedl.net,(843)097-3339x600,43,01/02/1963,61,253-20-3053,Rauscher-Larcher,W-88368-YZ,buchner.com,638baeff-a861-44a1-9f87-b980eb97e293,39.4777785,-171.039467,Frau
Austrian,1494,Alena,I,Schober,Lippplatz 5,Friedberg,Tirol,1649,AT,Austria,ttaucher@lassnig-lorenz.com,(866)452-1376x462,43,01/21/1973,51,784-06-8662,Gangl-Pacher,N-25127-QS,redl.com,649d1190-a7d5-4fec-90c1-06b8b76d0ac9,-13.2293895,-98.023019,Dipl.-Ing.
Austrian,1495,Isa,Z,Klaus,Redlstraße 640,Leoben,Vorarlberg,1710,AT,Austria,tscherer@hemetsberger-zehetner.org,001-495-088-2663x21045,43,07/06/1969,55,430-74-0215,Keller LLC,W-86626-VV,weissenboeck.org,e413ed1d-3465-48c8-9d25-6c0a05b3946f,-53.1356995,-136.531414,Herr
Austrian,1496,Selena,E,Schröder,Emilie-Schartner-Weg 945,Villach,Burgenland,7363,AT,Austria,wolferic@chello.at,+1-973-382-3112x107,43,04/30/1973,51,291-75-7420,Heinrich Ltd,B-53994-AY,lindinger.com,a7be6e80-d229-4bb7-8014-6242e0344195,47.0959585,58.788077,Frau
Austrian,1497,Nino,M,Vogler,Lucas-Huter-Straße 0,Friesach,Vorarlberg,3880,AT,Austria,fkurzmann@kabsi.at,674.615.4014x624,43,09/03/1982,42,443-42-1456,Zöchling Ltd,V-42633-TU,stockinger.co.at,b55d93f7-dbf3-4246-be51-085f120fa960,-4.10995,-76.976547,Frau
Austrian,1498,Louise,C,Schachner,Larcherplatz 843,Gallneukirchen,Niederösterreich,7990,AT,Austria,fernando95@stoeger.at,663-653-0208,43,07/04/1943,81,357-96-6403,Paul PLC,W-76793-NW,walder.co.at,09b43e30-3492-438c-b583-7a4212154ee7,70.0861645,-38.301633,Ing.
Austrian,1499,Leonora,A,Aigner,Veronika-Eisl-Platz 190,Straßburg,Burgenland,3663,AT,Austria,markerwin@schrempf-lang.org,433-981-2832x56552,43,07/09/1979,45,647-04-4321,Kraxner Inc,S-10075-EI,amann.co.at,c16badf1-da3b-41cb-b311-4aa0900e776a,15.093967,-109.984389,Univ.Prof.
Austrian,1500,Marta,T,Glatz,Paulplatz 747,Frauenkirchen,Vorarlberg,7718,AT,Austria,lippstephan@spreitzer-fleck.net,(758)517-3390,43,03/17/1988,36,055-76-0007,Kahr-Rechberger,W-95799-MV,erhart.co.at,35aa924d-d130-4a81-939d-b9b8d0edc0b5,74.667647,-171.303062,Dr.
Austrian,1501,Maya,C,Hirsch,Christina-Fuchs-Ring 2/3,Rattenberg,Niederösterreich,5819,AT,Austria,jwegscheider@chello.at,(494)913-5579,43,11/30/1988,36,505-83-7212,"Nagel, Kitzler and Erhart",L-31831-BY,erhart.net,2f7212e1-18e7-4987-b6d6-c31515d7b308,13.3038185,89.873371,Ing.
Austrian,1502,Louis,T,Mann,Kitzlerstraße 48,Mariazell,Wien,5135,AT,Austria,laurin33@zenz-biedermann.com,001-503-198-3672x472,43,02/17/1940,84,824-98-8008,Wallner Ltd,T-30870-AL,wiedner.net,d27dd6a2-14fd-46dd-86e7-466bd6a3a499,-28.2434665,-41.36053,Dipl.-Ing.
Austrian,1503,Emanuela,R,Feichtner,Oberndorferring 8,Purbach am Neusiedler See,Kärnten,9418,AT,Austria,bichlersena@gmx.at,860-797-7013,43,10/26/1942,82,680-22-6042,Leopold LLC,K-32437-YS,schoeffmann.org,0907fcd7-2291-4dd5-83eb-2ae63047ac54,60.08994,68.749913,Frau
Austrian,1504,Selma,D,Mitterlehner,Widhalmweg 983,Zell am See,Salzburg,5646,AT,Austria,boris48@chello.at,001-793-573-2113x978,43,02/04/2005,19,065-98-2897,"Reichl, Unterberger and Kraxner",V-50112-XR,mitteregger.org,d6772a73-4faf-4afa-97b3-e8aa14d2fd39,47.4622785,-146.474107,Dr.
Austrian,1505,Lilia,Z,Neugebauer,Joel-Kronsteiner-Weg 475,Hardegg,Burgenland,9994,AT,Austria,flutz@kabsi.at,001-420-399-2202,43,11/05/2000,24,851-18-1829,Schlager LLC,W-96549-IK,heigl.co.at,0e572e69-efdb-49c2-a948-0baff8b57b7a,45.8078995,-43.571967,Univ.Prof.
Austrian,1506,Ben,P,Kirchner,Hofmannplatz 9/3,Herzogenburg,Kärnten,6341,AT,Austria,cschuh@gmx.at,451.388.1719x2203,43,08/13/2005,19,236-11-3874,Hoffmann and Sons,O-82824-HR,fischer-schwab.co.at,7f905d32-74f8-465b-9789-11fab7c77acb,9.379891,-37.383463,Ing.
Austrian,1507,Louise,J,Sigl,Vincent-Bodner-Straße 460,Marchtrenk,Burgenland,1428,AT,Austria,anja35@chello.at,+1-251-910-5003x539,43,11/28/2004,20,652-99-2740,"Staudacher, Kraus and Koppensteiner",B-40878-KA,kager.org,a5c04f9a-a7c7-4d19-9800-02560735d68c,8.493485,62.7882,Dipl.-Ing.
Austrian,1508,Florentina,K,Spindler,Greinerweg 22,Sankt Johann im Pongau,Oberösterreich,5276,AT,Austria,theodora04@gmail.com,425-214-0466,43,05/31/1990,34,893-00-2105,Haller-Sonnleitner,N-49970-CV,schnabl.co.at,06e67122-24b0-4020-8947-0accdeb1893d,-82.4818745,-1.333068,Dr.
Austrian,1509,Adrian,A,Fritz,Lars-Wiesbauer-Straße 8,Fehring,Salzburg,3215,AT,Austria,sam07@gmx.at,080-430-3739x059,43,09/11/1964,60,351-10-7774,Weiss Group,N-52817-VY,zach.net,82a965b6-725b-4ea9-a463-50975bcf0769,13.496429,-1.566079,Ing.
Austrian,1510,Marissa,K,Paulitsch,Sebastian-Eberhard-Straße 3,Purbach am Neusiedler See,Oberösterreich,3509,AT,Austria,baumannphilipp@kabsi.at,603-080-8682x34029,43,04/07/1939,85,932-78-9898,"Pfeffer, Höller and Schöller",N-31160-SQ,schachinger.org,2eb97ce5-ae8e-44c6-aa68-31e99ae71432,73.6949805,-24.207181,Dr.
Austrian,1511,Juliane,J,Pfeiffer,Mina-Heger-Straße 3,Mödling,Burgenland,1563,AT,Austria,ronja05@gmx.at,+1-433-504-9739x7521,43,01/31/1976,48,225-55-7519,Grabner Ltd,V-35393-MY,karl-proell.co.at,8a1fab14-0832-4ef8-a0ce-61f390806446,27.8834905,-128.348102,Dr.
Austrian,1512,Selin,L,Hinterberger,Alex-Schwarz-Straße 7,Klagenfurt,Niederösterreich,3599,AT,Austria,jennifer57@chello.at,(289)563-9484,43,03/09/2005,19,977-97-0261,"Dittrich, Janisch and Leitgeb",O-22516-VY,kocher-weiss.co.at,18a32451-79be-4835-a21f-7f2061ce52a7,-34.8003365,-3.716227,Ing.
Austrian,1513,Marlene,F,Klausner,Windischstr. 069,Hainburg an der Donau,Niederösterreich,9645,AT,Austria,jungkonrad@rath-krainz.org,(030)560-3932x018,43,10/08/1939,85,554-40-9550,"Thalhammer, Steinbauer and Landl",O-36589-AD,koell.com,6836b2e9-5842-4368-b47a-22388e6052de,-83.82596,76.104374,Univ.Prof.
Austrian,1514,Ricardo,E,Walder,Hadererplatz 3/8,Steyregg,Niederösterreich,1752,AT,Austria,nikitaunterberger@gmx.at,654-527-0844x4339,43,10/22/1967,57,988-94-7923,Rauscher PLC,O-16091-CV,hemetsberger-prem.at,087849b6-f705-41fd-b6c5-3a1a161411da,87.2245695,-80.638116,Dipl.-Ing.
Austrian,1515,Leoni,W,Rath,Philip-Froschauer-Straße 2,Gloggnitz,Niederösterreich,4845,AT,Austria,johanna37@zeiler.org,195-611-7419,43,01/04/2001,23,886-46-4160,Scherr Ltd,T-37792-WN,schiller.org,d8861712-3f72-4be5-ab47-1aafee9d5e8a,58.121384,9.316126,Herr
Austrian,1516,Juliana,A,Mann,Lindnerweg 59,Pöchlarn,Niederösterreich,8521,AT,Austria,clemensharrer@grasser-schrenk.at,536-094-2644,43,01/07/1957,67,888-30-3372,Oberndorfer-Berner,T-20299-VZ,blauensteiner-dorn.at,ff8dc7e1-cec8-49ea-97b5-7a3b2dd9c373,33.1789495,156.815262,Prof.
Austrian,1517,Marissa,G,Peham,Böschplatz 1,Trieben,Steiermark,6106,AT,Austria,ariane16@steindl.net,317.683.0515,43,05/19/1967,57,070-10-4695,"Rupp, Klinger and Lichtenegger",L-68981-NX,dirnberger.at,aeedb420-b3a8-4499-a60e-d8694d332e25,19.3326265,28.774578,Dr.
Austrian,1518,Melanie,W,Peer,Kurzmanngasse 5/3,Eisenstadt,Salzburg,5286,AT,Austria,rleeb@kabsi.at,001-725-725-7643x898,43,11/15/1977,47,341-00-4460,Zöhrer Ltd,W-36553-LK,bergmann.org,5d1ba1de-96e2-4498-b23e-7e07a1a62a85,20.907524,100.531083,Prof.
Austrian,1519,Michaela,H,Handl,Erina-Enzinger-Ring 6/0,Judenburg,Burgenland,7454,AT,Austria,cstrauss@chello.at,+1-414-263-2733x309,43,08/10/1980,44,975-17-9647,Engl-Strohmaier,K-64462-KV,kaindl.net,70b9646b-050c-428d-a37d-546e67382e95,57.3346005,-93.249542,Herr
Austrian,1520,Noel,V,Steinkellner,Lara-Sophie-Dittrich-Platz 2/6,Ansfelden,Salzburg,2039,AT,Austria,ela32@gmail.com,001-088-976-2549x7312,43,02/02/1990,34,839-61-2344,Haas-Schrittwieser,K-26932-HX,vogel.at,938326ee-2c1e-437a-ae5f-65e183ffeb39,3.4662715,-9.365245,Ing.
Austrian,1521,Emmanuel,P,Kohl,Stecherring 235,Marchtrenk,Salzburg,1387,AT,Austria,vgeyer@gmail.com,999-296-3184x71385,43,09/06/1948,76,068-67-2352,Kraxner LLC,W-81786-FD,mayerhofer.at,8dac2213-ced8-42fc-80d4-9bc6fe61eb41,59.183472,-138.20395,Ing.
Austrian,1522,Antonia,I,Zechner,Eichbergerplatz 2/1,Lienz,Burgenland,3987,AT,Austria,konstantin77@huber.net,1801734934,43,08/13/1999,25,836-61-8072,"Bachmann, Laimer and Eller",L-11843-NM,reitinger.com,8224e7ee-3719-4a1e-a946-b1a2950ab4f7,-64.4462865,43.900574,Dipl.-Ing.
Austrian,1523,Eric,M,Schöpf,Mayrhoferplatz 539,Waidhofen an der Ybbs,Kärnten,3489,AT,Austria,teodorgindl@gmail.com,+1-580-341-3452x83016,43,12/30/1934,90,962-01-3092,"Trimmel, Fiedler and Kollmann",O-65044-EX,scherer.com,846b6d06-bd4d-4a47-9ba1-8536e1c315a5,-21.3563065,-30.515162,Dr.
Austrian,1524,Victoria,J,Hirsch,Herzoggasse 602,Ferlach,Kärnten,9090,AT,Austria,irmahofmeister@gmx.at,772-208-6268,43,08/11/1966,58,958-09-8617,Weissenböck Ltd,B-74712-CT,kopp.co.at,37f1ad7c-4183-4662-bcf5-6daeb78708dd,-82.155144,72.908214,Herr
Austrian,1525,Alice,P,Wiedner,Erik-Hochleitner-Gasse 85,Krems an der Donau,Vorarlberg,9289,AT,Austria,gredl@gmail.com,(162)575-1855,43,01/14/1938,86,939-35-8701,"Santner, Rotter and Reitinger",B-42261-PY,rath.org,a2861bfe-dce8-489f-a6b0-629e8f8f2f67,31.569826,-122.025057,Dipl.-Ing.
Austrian,1526,Katarina,D,Riedmann,Rachel-Haiden-Weg 4,Raabs an der Thaya,Kärnten,5911,AT,Austria,zoe48@kabsi.at,+1-905-529-9237x4376,43,12/16/1943,81,872-64-8264,Egger Inc,B-1234-QT,maringer-lang.com,d6aef810-befc-4ce3-a9a9-86473d9223f0,-7.164842,17.363483,Univ.Prof.
Austrian,1527,Erina,A,Kummer,Pinterring 2/7,Deutschlandsberg,Oberösterreich,3975,AT,Austria,anton56@lamprecht.org,(515)211-8528,43,05/22/1974,50,852-30-0008,Reithofer-Kaufmann,K-91531-TD,reinbacher-trinkl.com,b0317076-1147-4829-ba65-178adb6db62f,-77.4906135,16.208257,Dr.
Austrian,1528,Nadia,G,Hainzl,Schartnerplatz 5/0,Ried im Innkreis,Vorarlberg,7377,AT,Austria,nikolassieberer@chello.at,001-585-676-7480x73976,43,03/10/1960,64,672-30-0376,Wiedner PLC,N-41637-LH,schoeffmann.co.at,5de42c97-6783-40c9-9918-542dc33f3ee2,82.2233515,-76.111775,Univ.Prof.
Austrian,1529,Juna,E,Kummer,Isabella-Nagele-Gasse 571,Ferlach,Kärnten,3598,AT,Austria,juna47@reich-haas.org,(183)450-6894x992,43,03/13/1978,46,566-06-6053,"Sulzer, Steiner and Paul",T-47760-NG,glueck-pacher.com,edbd13bf-2472-443f-bcdf-ff6e219d0f53,-28.3100085,-111.368449,Univ.Prof.
Austrian,1530,Damian,C,Schweitzer,Lenzweg 17,Frohnleiten,Steiermark,2709,AT,Austria,tbitschnau@zenz.co.at,+1-555-238-8803x718,43,12/21/1997,27,940-58-4435,Maierhofer LLC,W-93723-HZ,marx-streicher.at,8c8635d4-4dd5-490b-948a-384aed402a24,84.365728,44.568003,Univ.Prof.
Austrian,1531,Noah,L,Walder,Therese-Bucher-Straße 2/2,Völkermarkt,Oberösterreich,1291,AT,Austria,emanuel35@scheiber.co.at,327.736.4167x5232,43,05/04/1974,50,050-77-6269,Schranz-Kriegl,W-3131-YG,schober.com,4ac47057-6a73-4fb9-bd44-935c99481006,-65.837374,-45.613705,Prof.
Austrian,1532,Maida,M,Salzmann,Grünwaldstraße 77,Rohrbach in Oberösterreich,Wien,9030,AT,Austria,richardwiesner@stockhammer.net,001-993-107-8771,43,07/27/1997,27,057-82-9468,Pammer-Hauer,O-59387-UL,hofmann.com,05b30437-40d0-4fd8-a40c-fa51bf397eec,-80.3322155,-65.02514,Prof.
Austrian,1533,Fabio,U,Yilmaz,Falknerstraße 3,Perg,Burgenland,5300,AT,Austria,leonakerschbaum@kessler.org,(914)393-2350x942,43,08/01/1937,87,236-08-6416,"Eberl, Reithofer and Wandl",W-5209-MV,messner.co.at,9936ecdc-7d11-4e6d-b4e7-8c8e0520e24a,-37.473684,119.763495,Herr
Austrian,1534,Romy,F,Stöger,Weißweg 793,Liezen,Burgenland,5903,AT,Austria,oliver38@pachler.co.at,+1-398-493-6844,43,06/17/1972,52,294-53-8988,Mader-Mann,S-76029-SC,scherer.at,989494e7-0bd2-41df-be77-147e446d7c6f,-4.3370255,57.711514,Ing.
Austrian,1535,Lora,K,Unterweger,Mona-Kiss-Platz 8,Schwanenstadt,Niederösterreich,4107,AT,Austria,aschrittwieser@gmx.at,989.069.8617x0081,43,04/25/1953,71,548-89-7889,Weissenböck PLC,N-17183-FQ,poell.org,de6fa9b0-8e66-498b-b43c-bde56cfa130f,-63.365523,-110.495281,Ing.
Austrian,1536,Matthias,L,Leitgeb,Schwarzweg 881,Ebenfurth,Oberösterreich,1211,AT,Austria,schreinerhelena@erhart-knaus.net,+1-600-202-6711,43,08/06/1935,89,202-85-0083,Widhalm PLC,O-50509-IS,winter.net,b7f44bb0-6511-4398-b676-50a306cce0de,-51.3023435,144.62185,Prof.
Austrian,1537,Bernhard,J,Schönauer,Christopher-Schiller-Platz 60,Gmünd,Vorarlberg,9277,AT,Austria,emanuel08@gmx.at,(458)458-6192,43,05/27/1969,55,462-48-5714,Gross-Schwaiger,V-63688-GJ,heinrich.org,c16f93f1-bb3c-49d1-82fb-8e457fd6f7b5,-67.391234,110.276914,Dr.
Austrian,1538,Sandro,Q,Dietrich,Arda-Klausner-Platz 28,Raabs an der Thaya,Wien,3307,AT,Austria,nikolinahofbauer@jung.org,(405)837-3134,43,02/07/1960,64,124-13-2673,"Pieber, Höglinger and Kölbl",S-83470-LJ,kaiser.net,39f2d609-0282-43a4-89f2-1c78053b3f20,-41.91125,-93.004717,Frau
Austrian,1539,Marcel,A,Kloiber,Maderstr. 588,Mürzzuschlag,Kärnten,7918,AT,Austria,antoniowallner@gmx.at,230-740-1493,43,12/25/1994,30,744-42-3599,Klein LLC,O-60913-EF,schaller.com,96e344cc-7779-402c-ad04-f32457730ba9,-43.903558,-67.033759,Ing.
Austrian,1540,Dominik,A,Tanzer,Hofmannstr. 53,Deutsch-Wagram,Vorarlberg,7899,AT,Austria,sigrid77@hauer-gattringer.co.at,001-923-754-4816x7280,43,08/06/1996,28,493-13-4034,"Nowak, Lechner and Prohaska",S-2572-VZ,peter-mueller.at,5f303c8e-3bf2-4491-9550-d66516977c5f,7.799606,94.832486,Dr.
Austrian,1541,Juliane,F,Binder,Prantlplatz 023,Knittelfeld,Niederösterreich,5374,AT,Austria,muehlbergerseverin@schmid.net,+1-812-171-4230,43,04/30/1983,41,563-89-3508,Artner PLC,V-5997-EC,poell-fleischhacker.at,fa98a695-8e32-4836-8892-c04b469512c8,48.507206,73.212144,Dipl.-Ing.
Austrian,1542,Michael,K,Ortner,Cristiano-Mayr-Weg 20,Friesach,Oberösterreich,6563,AT,Austria,cristinapaul@gmx.at,001-465-122-0695,43,09/19/1999,25,839-73-5492,"Schwarzinger, Bucher and Stelzl",T-56412-KV,schulz.net,9205e205-2c93-4240-96bd-dbf6ce05edbe,-15.1875755,136.810863,Univ.Prof.
Austrian,1543,Eduard,J,Mann,Steinkellnerstr. 326,Bad Aussee,Vorarlberg,1174,AT,Austria,paul34@kabsi.at,(342)953-5598x3090,43,05/28/1970,54,521-67-6308,Mörth-Klug,S-63512-VN,buerger-kaspar.at,84135d37-1b47-43d5-838f-fa2f232baf5c,-17.8808495,-116.114326,Ing.
Austrian,1544,Angelika,F,Kronsteiner,Fehringerplatz 227,Ferlach,Vorarlberg,5535,AT,Austria,lkoeberl@mohr-schmidt.at,001-159-879-8892x7275,43,04/04/1979,45,448-72-4333,Simon Inc,K-64837-HP,muehlbacher.at,aa21e568-0c81-4d7d-9959-294aca96ecba,-70.89219,60.497927,Dipl.-Ing.
Austrian,1545,Catharina,Y,Seitz,Stelzlring 3,Sankt Veit an der Glan,Wien,1385,AT,Austria,selinwachter@moosbrugger-schnabl.co.at,983.449.5615x376,43,02/20/2003,21,867-54-8085,"Bischof, Kaspar and Pfeiffer",S-79589-KI,gross.net,e6af1f2d-f390-478f-93e2-2f43efce9703,17.1443575,12.238163,Ing.
Austrian,1546,Florentin,X,Prohaska,Lucia-Neureiter-Ring 73,Waidhofen an der Ybbs,Tirol,8278,AT,Austria,scherzjuna@chello.at,(586)640-2824x5523,43,12/08/1989,35,283-79-9782,"Steiner, Denk and Erler",V-94182-TK,hirschmann.co.at,e0b8b3e8-5f7f-4bc8-b61d-984133f86a7e,-87.323667,40.232081,Dipl.-Ing.
Austrian,1547,Bruno,S,Leeb,Brennerplatz 1/5,Laa an der Thaya,Niederösterreich,1638,AT,Austria,ospindler@gmail.com,001-602-219-0781,43,01/28/1993,31,190-71-8088,Wegscheider-Reiterer,V-53581-OO,kraxner.at,fa43901b-22fc-40e1-9c43-389a3a38fc55,-87.3832945,-78.853237,Univ.Prof.
